PROLIFIC_PID,SESSION_ID,STUDY_ID,batchId,cheat,cheat_player,cheater,choose_pretender,click_log,correct,decision,final_grid_state,generalMultiple,genuine_first,genuine_player,grid,grid_number,internal_node_id,noncheater,nonpretend_instructions,num_clicks,participant_number,points,pretend_instructions,question_order,replay_log,responses,rt,success,test_part,time_elapsed,total_points,trial_index,trial_type,view_history
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-7.0-1.4,,1,,206,,1,,,,7204.800000000745,,,839787,72,18,instructions,"[{""page_index"":0,""viewing_time"":7203.699999999255}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-8.0,,1,,206,,1,,,,13542.199999999255,,,853330,72,19,instructions,"[{""page_index"":0,""viewing_time"":13541.699999999255}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [1, 2, 3, 4, 4, 0, 0, 2, 0, 3, 4, 0, 1, 2, 4, 4], 'j': [2, 2, 2, 0, 4, 0, 1, 3, 4, 0, 1, 3, 4, 1, 2, 3], 't': [3196.400000002235, 7590, 10716, 20605.70000000298, 22881.800000000745, 25075.70000000298, 29862.400000002235, 33455.5, 37013.400000002235, 45117.20000000298, 47611, 50799.300000000745, 53109.10000000149, 56935, 61748.800000000745, 62896.800000000745], 'hit': ['0', 'A', '0', '0', '0', '0', '0', 'A', 'B', '0', '0', '0', 'B', 'A', 'C', 'C']}",,,"[['sea', 'sea', 'unknown', 'sea', 'ship'], ['unknown', 'unknown', 'sea', 'unknown', 'ship'], ['unknown', 'ship', 'ship', 'ship', 'unknown'], ['sea', 'unknown', 'sea', 'unknown', 'unknown'], ['sea', 'sea', 'ship', 'ship', 'sea']]",,False,,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]",3.0,0.0-9.0-0.0,,1,16.0,206,9.0,1,,,,,,non-pretend,918732,72,20,Battleships,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-9.0-1.0,,1,,206,,1,,,,4109.10000000149,,,922842,72,21,instructions,"[{""page_index"":0,""viewing_time"":4108.199999999255}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [1, 3, 2, 4, 4, 0, 0, 3, 2, 3, 4, 0, 1, 0, 1, 4, 3, 2, 2], 'j': [2, 2, 2, 0, 4, 0, 4, 1, 3, 3, 2, 2, 0, 1, 3, 3, 0, 1, 0], 't': [2942, 4835.60000000149, 8877.10000000149, 10187.5, 11223.5, 12413.20000000298, 15605.400000002235, 19899.300000000745, 21817.20000000298, 28603.10000000149, 34883, 37026.800000000745, 38292.800000000745, 39566.900000002235, 41950.900000002235, 46248.800000000745, 48380.70000000298, 49636.800000000745, 51412.60000000149], 'hit': ['0', '0', '0', '0', '0', 'C', '0', '0', 'A', 'A', '0', '0', '0', 'C', '0', 'A', '0', 'B', 'B']}",,,"[['ship', 'ship', 'sea', 'unknown', 'sea'], ['sea', 'unknown', 'sea', 'sea', 'unknown'], ['ship', 'ship', 'sea', 'ship', 'unknown'], ['sea', 'sea', 'sea', 'ship', 'unknown'], ['sea', 'unknown', 'sea', 'ship', 'sea']]",,False,,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",1.0,0.0-9.0-0.1,,1,19.0,206,6.0,1,,,,,,non-pretend,976745,72,22,Battleships,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-9.0-1.1,,1,,206,,1,,,,3040.699999999255,,,979787,72,23,instructions,"[{""page_index"":0,""viewing_time"":3040.300000000745}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [1, 3, 0, 0, 4, 4, 2, 3, 3, 4, 3, 0, 1, 1, 1, 1, 0, 2, 2, 3, 2], 'j': [2, 2, 0, 4, 0, 4, 2, 1, 3, 2, 4, 1, 1, 0, 3, 4, 2, 0, 1, 0, 4], 't': [5173.400000002235, 6481.10000000149, 9439, 10801.10000000149, 11972.900000002235, 13019.60000000149, 17095, 18529, 19643, 20520.800000000745, 22024.900000002235, 26059, 27152.800000000745, 28244.699999999255, 31244.699999999255, 32869.199999999255, 35048.60000000149, 36394.60000000149, 38152.60000000149, 39414.5, 40670.400000002235], 'hit': ['0', 'B', '0', '0', '0', 'A', '0', '0', '0', 'B', 'A', '0', '0', '0', '0', '0', '0', 'C', '0', 'C', 'A']}",,,"[['sea', 'sea', 'sea', 'unknown', 'sea'], ['sea', 'sea', 'sea', 'sea', 'sea'], ['ship', 'sea', 'sea', 'unknown', 'ship'], ['ship', 'sea', 'ship', 'sea', 'ship'], ['sea', 'unknown', 'ship', 'unknown', 'ship']]",,False,,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['C', '0', '0', '0', 'A'], ['C', '0', 'B', '0', 'A'], ['0', '0', 'B', '0', 'A']]",5.0,0.0-9.0-0.2,,1,21.0,206,4.0,1,,,,,,non-pretend,1022961,72,24,Battleships,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-9.0-1.2,,1,,206,,1,,,,1288.1000000014901,,,1024251,72,25,instructions,"[{""page_index"":0,""viewing_time"":1287.6000000014901}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [1, 2, 3, 4, 4, 0, 0, 0, 3, 4, 4, 3, 2, 2, 0, 3, 2, 0, 1], 'j': [2, 2, 2, 2, 4, 1, 0, 4, 0, 0, 1, 1, 1, 0, 3, 4, 4, 2, 3], 't': [2816.199999999255, 7616.199999999255, 9308.199999999255, 10376.099999997765, 12536, 15252.199999999255, 16134.199999999255, 17587.89999999851, 19817.800000000745, 20637.89999999851, 21379.89999999851, 22041.89999999851, 22751.800000000745, 24435.89999999851, 27869.599999997765, 34807.5, 37305.800000000745, 38075.599999997765, 42139.39999999851], 'hit': ['0', '0', '0', '0', 'A', '0', '0', '0', '0', '0', '0', '0', 'C', 'C', 'B', 'A', 'A', '0', 'B']}",,,"[['sea', 'sea', 'sea', 'ship', 'sea'], ['unknown', 'unknown', 'sea', 'ship', 'unknown'], ['ship', 'ship', 'sea', 'unknown', 'ship'], ['sea', 'sea', 'sea', 'unknown', 'ship'], ['sea', 'sea', 'sea', 'unknown', 'ship']]",,False,,"[['0', '0', '0', 'B', '0'], ['0', '0', '0', 'B', '0'], ['C', 'C', '0', '0', 'A'], ['0', '0', '0', '0', 'A'], ['0', '0', '0', '0', 'A']]",6.0,0.0-9.0-0.3,,1,19.0,206,6.0,1,,,,,,non-pretend,1068877,72,26,Battleships,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-9.0-1.3,,1,,206,,1,,,,1695.7999999970198,,,1070574,72,27,instructions,"[{""page_index"":0,""viewing_time"":1695.3999999985099}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,0.0,,,False,"{'i': [1, 3, 4, 3, 3, 0, 0, 0, 0, 0, 1, 1, 1, 3, 4, 4, 2, 3], 'j': [2, 2, 2, 3, 1, 0, 1, 4, 3, 2, 3, 0, 1, 4, 3, 4, 3, 0], 't': [2463, 3661, 8522.79999999702, 9754.599999997765, 11112.89999999851, 14378.79999999702, 15337.199999999255, 16376.79999999702, 17010.79999999702, 18440.699999999255, 19340.699999999255, 22970.599999997765, 23822.599999997765, 25982.39999999851, 28236.699999999255, 29462.599999997765, 30612.5, 32754.29999999702], 'hit': ['0', 'A', '0', '0', 'A', '0', '0', '0', 'C', '0', 'C', '0', '0', '0', 'B', 'B', '0', 'A']}",,,"[['sea', 'sea', 'sea', 'ship', 'sea'], ['sea', 'sea', 'sea', 'ship', 'unknown'], ['unknown', 'unknown', 'unknown', 'sea', 'unknown'], ['ship', 'ship', 'ship', 'sea', 'sea'], ['unknown', 'unknown', 'sea', 'ship', 'ship']]",,False,,"[['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', 'B', 'B']]",7.0,0.0-9.0-0.4,,1,18.0,206,7.0,1,,,,,,non-pretend,1105803,72,28,Battleships,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-9.0-1.4,,1,,206,,1,,,,1416.0,,,1107220,72,29,instructions,"[{""page_index"":0,""viewing_time"":1415.6000000014901}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-10.0,,1,,206,,1,,,,38976.300000000745,,,1146198,72,30,instructions,"[{""page_index"":0,""viewing_time"":11668.5},{""page_index"":1,""viewing_time"":27307.5}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,203.0,left,False,,0.0,right,,,False,86.0,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",2.0,0.0-11.0-0.0,right,1,,206,,1,,"['left', 'right']",,,,judge,1206546,72,31,Battleships_replay_2players,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-11.0-1.0,,1,,206,,1,,,,7035.699999999255,,,1213585,72,32,instructions,"[{""page_index"":0,""viewing_time"":7035.39999999851}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,203.0,right,False,,1.0,right,,,False,88.0,"[['0', '0', '0', '0', '0'], ['0', '0', '0', '0', 'A'], ['0', 'B', 'B', '0', 'A'], ['0', '0', '0', '0', 'A'], ['C', 'C', '0', '0', '0']]",0.0,0.0-11.0-0.1,left,1,,206,,1,,"['left', 'right']",,,,judge,1268042,72,33,Battleships_replay_2players,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-11.0-1.1,,1,,206,,1,,,,5573.5,,,1273620,72,34,instructions,"[{""page_index"":0,""viewing_time"":5572.599999997765}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,200.0,right,False,,1.0,right,,,False,20.0,"[['0', '0', '0', '0', 'B'], ['0', '0', '0', '0', 'B'], ['0', 'A', 'A', 'A', '0'], ['0', '0', '0', '0', '0'], ['0', '0', 'C', 'C', '0']]",3.0,0.0-11.0-0.2,left,1,,206,,1,,"['left', 'right']",,,,judge,1335860,72,35,Battleships_replay_2players,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-11.0-1.2,,1,,206,,1,,,,2886.5,,,1338751,72,36,instructions,"[{""page_index"":0,""viewing_time"":2886.10000000149}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,202.0,right,False,,1.0,right,,,False,205.0,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]",4.0,0.0-11.0-0.3,left,1,,206,,1,,"['left', 'right']",,,,judge,1386267,72,37,Battleships_replay_2players,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-11.0-1.3,,1,,206,,1,,,,4262.300000000745,,,1390530,72,38,instructions,"[{""page_index"":0,""viewing_time"":4262}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,203.0,right,False,,1.0,right,,,False,20.0,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",1.0,0.0-11.0-0.4,left,1,,206,,1,,"['left', 'right']",,,,judge,1438775,72,39,Battleships_replay_2players,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-11.0-1.4,,1,,206,,1,,,,3274.89999999851,,,1442052,72,40,instructions,"[{""page_index"":0,""viewing_time"":3274.599999997765}]"
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-12.0,,1,,206,,1,,,"{""worker_comments"":""Part 3 showed the answer before I clicked on Palyer 1 or 2""}",68989.39999999851,,,1511046,72,41,survey-text,
5fe848f115b59b69cf9b06b6,614b4172cef5c11dd7242165,614a9c7e0714a6ab06bc69d6,2480,,,,False,,,,,,False,,,,0.0-13.0,,1,,206,,1,,,,17789.699999999255,,,1528837,72,42,instructions,"[{""page_index"":0,""viewing_time"":17789.300000000745}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-0.0,,1,,205,,1,,,,,1.0,,6102,75,0,fullscreen,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-1.0-0.0,,1,,205,,1,,,,53620.69999998808,,,59726,75,1,instructions,"[{""page_index"":0,""viewing_time"":19702.90000000596},{""page_index"":1,""viewing_time"":9902.199999988079},{""page_index"":2,""viewing_time"":19764},{""page_index"":3,""viewing_time"":4249.5999999940395}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,1.0,,,,True,,,,0.0-1.0-1.0,,1,,205,,1,[0],,"{""Q0"":""... sink all ships with as <b>few clicks</b> as possible""}",9103.0,,multichoice_nonpretend,68834,75,2,survey-multi-choice,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-2.0,,1,,205,,1,,,,1905.0,,,70741,75,3,instructions,"[{""page_index"":0,""viewing_time"":1904.2999999821186}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,True,"{'i': [1, 2, 1, 1, 2, 2, 1], 'j': [1, 2, 2, 3, 0, 1, 0], 't': [6009.5, 7717.700000017881, 9583.40000000596, 11941.800000011921, 13935.800000011921, 15442.09999999404, 16485.09999999404], 'hit': ['0', '0', 'B', 'B', 'A', '0', 'A']}",,,"[['unknown', 'unknown', 'unknown', 'unknown'], ['ship', 'sea', 'ship', 'ship'], ['ship', 'sea', 'sea', 'unknown'], ['unknown', 'unknown', 'unknown', 'unknown']]",,True,,"[['0', '0', '0', '0'], ['A', '0', 'B', 'B'], ['A', '0', '0', '0'], ['0', '0', '0', '0']]",,0.0-3.0,,1,7.0,205,9.0,1,,,,,,,89363,75,4,Battleships,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-4.0,,1,,205,,1,,,,24540.79999998212,,,113906,75,5,instructions,"[{""page_index"":0,""viewing_time"":24540.5}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,True,"{'i': [2, 4, 0, 2, 2, 3, 3, 3, 3, 1, 1, 0, 0, 4, 4, 3, 4, 1, 1, 0], 'j': [2, 2, 2, 4, 0, 1, 2, 3, 0, 2, 1, 4, 0, 0, 4, 4, 3, 3, 4, 3], 't': [1911.5, 3930.7000000178814, 5613.100000023842, 7056.300000011921, 8617.300000011921, 10557, 12625.600000023842, 14467.200000017881, 16518.90000000596, 21575.5, 23153.30000001192, 24827.30000001192, 26511.100000023842, 28135.20000001788, 29465.30000001192, 31027.100000023842, 32205.100000023842, 36157, 37213.20000001788, 38422.60000002384], 'hit': ['0', '0', '0', '0', '0', 'A', 'A', '0', 'A', '0', '0', '0', '0', '0', 'B', '0', 'B', 'C', '0', 'C']}",,,"[['sea', 'unknown', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'sea', 'ship', 'sea'], ['sea', 'unknown', 'sea', 'unknown', 'sea'], ['ship', 'ship', 'ship', 'sea', 'sea'], ['sea', 'unknown', 'sea', 'ship', 'ship']]",,True,,"[['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', 'B', 'B']]",7.0,0.0-5.0-0.0,,1,20.0,205,5.0,1,,,,,,non-pretend,154561,75,6,Battleships,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-5.0-1.0,,1,,205,,1,,,,7228.9000000059605,,,161793,75,7,instructions,"[{""page_index"":0,""viewing_time"":7228.0999999940395}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,True,"{'i': [2, 4, 4, 3, 2, 4, 0, 0, 2, 2, 1, 1, 1, 0], 'j': [2, 4, 3, 4, 4, 0, 0, 4, 0, 1, 2, 3, 4, 3], 't': [2601.9000000059605, 4162.5999999940395, 9320.40000000596, 10223, 11344.09999999404, 13563.90000000596, 14814.40000000596, 16104.300000011921, 17239.90000000596, 18692.30000001192, 20883.09999999404, 22690.5, 24028.90000000596, 25184.09999999404], 'hit': ['0', 'A', '0', 'A', 'A', '0', '0', '0', 'C', 'C', '0', 'B', '0', 'B']}",,,"[['sea', 'unknown', 'unknown', 'ship', 'sea'], ['unknown', 'unknown', 'sea', 'ship', 'sea'], ['ship', 'ship', 'sea', 'unknown', 'ship'], ['unknown', 'unknown', 'unknown', 'unknown', 'ship'], ['sea', 'unknown', 'unknown', 'sea', 'ship']]",,True,,"[['0', '0', '0', 'B', '0'], ['0', '0', '0', 'B', '0'], ['C', 'C', '0', '0', 'A'], ['0', '0', '0', '0', 'A'], ['0', '0', '0', '0', 'A']]",6.0,0.0-5.0-0.1,,1,14.0,205,11.0,1,,,,,,non-pretend,189192,75,8,Battleships,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-5.0-1.1,,1,,205,,1,,,,4414.299999982119,,,193609,75,9,instructions,"[{""page_index"":0,""viewing_time"":4413.4000000059605}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,True,"{'i': [4, 3, 4, 4, 0, 0, 0, 4, 3, 2, 2, 2, 2], 'j': [4, 4, 3, 2, 0, 1, 2, 0, 1, 2, 3, 1, 0], 't': [8447, 9647.5, 10920.700000017881, 12419.200000017881, 13677, 14759.300000011921, 15743, 17755.90000000596, 18851.5, 20012.70000001788, 21153.80000001192, 22154.90000000596, 23097], 'hit': ['C', '0', 'C', '0', 'B', 'B', '0', '0', '0', 'A', '0', 'A', 'A']}",,,"[['ship', 'ship', 'sea', 'unknown', 'unknown'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['ship', 'ship', 'ship', 'sea', 'unknown'], ['unknown', 'sea', 'unknown', 'unknown', 'sea'], ['sea', 'unknown', 'sea', 'ship', 'ship']]",,True,,"[['B', 'B', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['A', 'A', 'A', '0', '0'], ['0', '0', '0', '0', '0'], ['0', '0', '0', 'C', 'C']]",2.0,0.0-5.0-0.2,,1,13.0,205,12.0,1,,,,,,non-pretend,218804,75,10,Battleships,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-5.0-1.2,,1,,205,,1,,,,2553.0,,,221359,75,11,instructions,"[{""page_index"":0,""viewing_time"":2552}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,True,"{'i': [4, 0, 0, 4, 2, 2, 2, 4, 4, 3, 1, 1, 2, 0, 2, 1, 0, 1], 'j': [0, 4, 0, 4, 4, 0, 2, 2, 3, 2, 1, 2, 1, 1, 3, 3, 3, 4], 't': [3751.5, 4704.9000000059605, 5616.799999982119, 6419.299999982119, 7427.299999982119, 8433.5, 9296.09999999404, 10273.40000000596, 11387.59999999404, 12363.40000000596, 15040.799999982119, 15988.40000000596, 17211.09999999404, 18146.59999999404, 21611.40000000596, 22579.19999998808, 24085.79999998212, 24730.59999999404], 'hit': ['0', '0', '0', '0', '0', '0', '0', 'C', '0', 'C', 'A', '0', 'A', 'A', '0', 'B', '0', 'B']}",,,"[['sea', 'ship', 'unknown', 'sea', 'sea'], ['unknown', 'ship', 'sea', 'ship', 'ship'], ['sea', 'ship', 'sea', 'sea', 'sea'], ['unknown', 'unknown', 'ship', 'unknown', 'unknown'], ['sea', 'unknown', 'ship', 'sea', 'sea']]",,True,,"[['0', 'A', '0', '0', '0'], ['0', 'A', '0', 'B', 'B'], ['0', 'A', '0', '0', '0'], ['0', '0', 'C', '0', '0'], ['0', '0', 'C', '0', '0']]",8.0,0.0-5.0-0.3,,1,18.0,205,7.0,1,,,,,,non-pretend,248232,75,12,Battleships,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-5.0-1.3,,1,,205,,1,,,,1873.0,,,250107,75,13,instructions,"[{""page_index"":0,""viewing_time"":1872.5}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,0.0,,,True,"{'i': [4, 2, 0, 0, 1, 2, 3, 1, 2, 1, 1, 4, 3, 4, 2], 'j': [0, 2, 4, 3, 4, 4, 1, 1, 1, 2, 0, 2, 3, 3, 3], 't': [5634.5999999940395, 6484.4000000059605, 7245.5999999940395, 8638.5, 9288.5, 10024.699999988079, 11730.59999999404, 13665.5, 14640.199999988079, 15440.40000000596, 16387.19999998808, 18436.79999998212, 19582.90000000596, 21626.29999998212, 22380.69999998808], 'hit': ['0', '0', 'B', '0', 'B', '0', '0', 'A', '0', 'A', 'A', '0', 'C', '0', 'C']}",,,"[['unknown', 'unknown', 'unknown', 'sea', 'ship'], ['ship', 'ship', 'ship', 'unknown', 'ship'], ['unknown', 'sea', 'sea', 'ship', 'sea'], ['unknown', 'sea', 'unknown', 'ship', 'unknown'], ['sea', 'unknown', 'sea', 'sea', 'unknown']]",,True,,"[['0', '0', '0', '0', 'B'], ['A', 'A', 'A', '0', 'B'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', 'C', '0'], ['0', '0', '0', '0', '0']]",4.0,0.0-5.0-0.4,,1,15.0,205,10.0,1,,,,,,non-pretend,274576,75,14,Battleships,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-5.0-1.4,,1,,205,,1,,,,6277.899999976158,,,280857,75,15,instructions,"[{""page_index"":0,""viewing_time"":6277.299999982119}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-6.0-0.0,,1,,205,,1,,,,48883.10000002384,,,329743,75,16,instructions,"[{""page_index"":0,""viewing_time"":4301.600000023842},{""page_index"":1,""viewing_time"":9060.5},{""page_index"":2,""viewing_time"":17327.79999998212},{""page_index"":3,""viewing_time"":18192.5}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,1.0,,,,True,,,,0.0-6.0-1.0,,1,,205,,1,[0],,"{""Q0"":""... play the game as if the cross hints <b>were not there</b> so that I look like someone who <b>had no hints</b>""}",9569.899999976158,,multichoice_pretend,339316,75,17,survey-multi-choice,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,1.0,,,True,"{'i': [0, 0, 3, 3, 3, 2, 1, 1, 0, 2], 'j': [0, 3, 3, 0, 1, 1, 2, 3, 2, 2], 't': [3134.5, 4317.800000011921, 5657.600000023842, 7123.300000011921, 8605.700000017881, 10013.90000000596, 11392.700000017881, 13708, 15070.40000000596, 16070.800000011921], 'hit': ['0', '0', '0', 'A', 'A', '0', 'B', '0', '0', 'B']}",,,"[['sea', 'unknown', 'sea', 'sea'], ['unknown', 'unknown', 'ship', 'sea'], ['unknown', 'sea', 'ship', 'unknown'], ['ship', 'ship', 'unknown', 'sea']]",,True,,"[['0', '0', '0', '0'], ['0', '0', 'B', '0'], ['0', '0', 'B', '0'], ['A', 'A', '0', '0']]",,0.0-7.0,,1,10.0,205,6.0,1,,,,,,,357609,75,18,Battleships,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-8.0,,1,,205,,1,,,,4834.700000017881,,,362446,75,19,instructions,"[{""page_index"":0,""viewing_time"":4834.100000023842}]"
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,1.0,,,True,"{'i': [0, 2, 4, 4, 4, 0, 0, 2, 2, 1, 2, 3, 2, 1, 4], 'j': [4, 4, 4, 2, 0, 0, 1, 2, 0, 0, 1, 3, 3, 3, 3], 't': [1966, 2829.300000011921, 3871.5, 4930.9000000059605, 6034.200000017881, 8773.800000011921, 10545.800000011921, 12221.5, 14039.90000000596, 15578.800000011921, 16892.5, 19991.80000001192, 21316.100000023842, 23308.80000001192, 24311.5], 'hit': ['0', '0', '0', '0', '0', 'C', 'C', '0', 'B', '0', 'B', 'A', 'A', '0', 'A']}",,,"[['ship', 'ship', 'unknown', 'unknown', 'sea'], ['sea', 'unknown', 'unknown', 'sea', 'unknown'], ['ship', 'ship', 'sea', 'ship', 'sea'], ['unknown', 'unknown', 'unknown', 'ship', 'unknown'], ['sea', 'unknown', 'sea', 'ship', 'sea']]",,True,,"[['C', 'C', '0', '0', '0'], ['0', '0', '0', '0', '0'], ['B', 'B', '0', 'A', '0'], ['0', '0', '0', 'A', '0'], ['0', '0', '0', 'A', '0']]",1.0,0.0-9.0-0.0,,1,15.0,205,10.0,1,,,,,,pretend,388842,75,20,Battleships,
61486056bf28edc17582494b,614b3a9a819c24186355ca6d,614a9c7e0714a6ab06bc69d6,2480,,,,True,,,,,,True,,,,0.0-9.0-1.0,,1,,205,,1,,,,12550.699999988079,,,401396,75,21,instructions,"[{""page_index"":0,""viewing_time"":12548.90000000596}]"
